JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
3169,76,15,4/6/2023,Homepage,Click,237
743,20,17,4/7/2023,ProductPage,View,283
3016,43,2,4/7/2023,ProductPage,View,279
1087,65,4,4/7/2023,Homepage,View,133
2167,29,6,4/8/2023,productpage,View,123
1366,33,18,4/8/2023,ProductPage,View,220
323,44,19,4/8/2023,Homepage,View,254
2324,21,12,4/9/2023,Homepage,Click,104
3005,30,16,4/9/2023,Homepage,View,150
3013,60,20,4/9/2023,Checkout,Drop-off,166.67
1979,61,7,4/9/2023,homepage,Click,246
828,84,3,4/9/2023,Checkout,Drop-off,166.67
449,15,8,4/10/2023,ProductPage,View,83
1494,33,14,4/10/2023,Homepage,Click,279
3654,41,8,4/10/2023,Homepage,View,55
840,70,17,4/10/2023,ProductPage,View,231
477,94,11,4/10/2023,ProductPage,Click,56
1731,37,5,4/11/2023,Homepage,Click,201
3244,28,10,4/12/2023,ProductPage,View,240
2996,40,15,4/12/2023,Homepage,View,150
2545,43,17,4/12/2023,ProductPage,Drop-off,195
3213,23,1,4/13/2023,Homepage,View,250
3430,24,19,4/13/2023,Checkout,Drop-off,208.33
2264,73,5,4/13/2023,Homepage,View,249
455,79,10,4/13/2023,ProductPage,View,126
2712,29,19,4/14/2023,ProductPage,View,207
3781,54,8,4/14/2023,Homepage,View,250
462,59,6,4/14/2023,ProductPage,View,199
3341,84,1,4/15/2023,Checkout,Drop-off,130
3509,84,11,4/15/2023,Checkout,Purchase,71
385,90,2,4/15/2023,ProductPage,View,189
112,30,12,4/16/2023,ProductPage,View,203
394,39,5,4/16/2023,ProductPage,View,143
3313,46,14,4/16/2023,Homepage,View,174
913,60,12,4/16/2023,Homepage,View,265
635,87,1,4/16/2023,Checkout,Purchase,93
2972,87,12,4/16/2023,ProductPage,View,68
267,6,7,4/17/2023,Checkout,Drop-off,99.67
1766,23,5,4/17/2023,Homepage,Click,95
578,84,18,4/17/2023,Checkout,Purchase,109
595,100,8,4/17/2023,homepage,Click,95
89,14,9,4/18/2023,Homepage,Click,104
1667,27,8,4/18/2023,ProductPage,View,199
1819,100,2,4/18/2023,ProductPage,Drop-off,151.5
2302,36,2,4/19/2023,Checkout,Drop-off,107
3919,94,5,4/19/2023,Homepage,Click,191
2209,97,4,4/19/2023,Checkout,Purchase,23
1889,51,5,4/20/2023,ProductPage,Click,154
1308,65,14,4/20/2023,Checkout,Purchase,214
391,74,13,4/20/2023,Checkout,Drop-off,184
2196,46,12,4/21/2023,ProductPage,View,150
2697,76,9,4/21/2023,Homepage,Click,191
1270,16,3,4/22/2023,ProductPage,Click,282
182,33,13,4/22/2023,ProductPage,View,248
2006,71,8,4/22/2023,Homepage,Click,158
3070,84,12,4/22/2023,productpage,View,290
3326,36,11,4/23/2023,ProductPage,View,282
3171,37,4,4/23/2023,Homepage,View,124
10,44,16,4/23/2023,ProductPage,View,30
3466,69,10,4/23/2023,Homepage,Click,295
1791,75,2,4/23/2023,productpage,View,148
244,3,5,4/24/2023,ProductPage,Click,187
3021,19,12,4/24/2023,ProductPage,View,266
3158,23,10,4/25/2023,Checkout,Drop-off,90.5
118,26,14,4/25/2023,ProductPage,View,71
3294,34,10,4/25/2023,Checkout,Purchase,27
2247,38,18,4/25/2023,Checkout,Drop-off,90.5
1717,63,12,4/25/2023,ProductPage,View,110
201,75,10,4/25/2023,Checkout,Drop-off,90.5
2793,90,5,4/25/2023,Homepage,View,154
3915,28,19,4/26/2023,Homepage,View,18
2666,39,16,4/26/2023,Homepage,View,48
661,68,12,4/26/2023,ProductPage,View,149
194,13,11,4/27/2023,Homepage,View,54
2848,15,17,4/27/2023,ProductPage,View,128
693,98,16,4/27/2023,ProductPage,View,242
368,26,10,4/28/2023,ProductPage,View,217
3322,41,3,4/28/2023,Checkout,Drop-off,131
725,58,16,4/28/2023,ProductPage,Click,45
860,37,8,4/29/2023,Checkout,Drop-off,146
691,42,1,4/29/2023,ProductPage,View,196
2632,69,5,4/29/2023,ProductPage,Click,96
3191,22,16,4/30/2023,Homepage,Click,193
808,24,16,4/30/2023,ProductPage,Click,276
2335,49,5,4/30/2023,ProductPage,View,18
3834,57,11,4/30/2023,Homepage,View,191
3207,68,9,4/30/2023,ProductPage,View,60
3518,96,18,4/30/2023,ProductPage,View,125
1744,6,14,5/1/2023,Checkout,Purchase,48
2895,78,5,5/1/2023,Homepage,View,72
3265,11,5,5/2/2023,Homepage,View,160
1698,14,18,5/2/2023,Checkout,Drop-off,160
1863,24,11,5/3/2023,Homepage,View,219
3424,48,14,5/3/2023,Homepage,View,123
135,52,20,5/3/2023,ProductPage,Click,168
740,66,6,5/3/2023,Homepage,Click,16
932,72,7,5/3/2023,Homepage,Click,98
218,19,3,5/4/2023,Homepage,View,155
3523,58,19,5/4/2023,Homepage,View,249
2134,60,4,5/4/2023,ProductPage,Click,160
3074,82,4,5/4/2023,ProductPage,View,214
2626,85,10,5/4/2023,Homepage,View,266
1324,90,18,5/4/2023,productpage,View,140
1818,91,10,5/4/2023,Homepage,Click,142
1533,71,20,5/5/2023,Homepage,View,154
688,18,7,5/6/2023,Homepage,View,23
414,24,15,5/6/2023,ProductPage,Drop-off,183.25
809,27,17,5/6/2023,Checkout,Purchase,196
2474,36,9,5/6/2023,Checkout,Drop-off,183.25
802,61,8,5/6/2023,Homepage,View,257
3612,89,15,5/6/2023,Homepage,View,257
331,2,8,5/7/2023,productpage,View,128
1938,46,14,5/7/2023,ProductPage,View,166
1817,65,6,5/7/2023,Homepage,View,278
1017,89,5,5/7/2023,ProductPage,View,161
1010,94,3,5/7/2023,Checkout,Drop-off,183.25
955,33,19,5/8/2023,Checkout,Purchase,260
2431,52,2,5/8/2023,homepage,View,12
1480,74,2,5/8/2023,Homepage,View,50
445,4,3,5/9/2023,ProductPage,Click,235
569,4,9,5/9/2023,ProductPage,View,54
406,27,7,5/9/2023,ProductPage,View,107
2440,69,8,5/9/2023,homepage,View,107
2190,33,16,5/10/2023,Homepage,Click,233
3636,49,18,5/10/2023,Homepage,View,188
138,26,18,5/11/2023,ProductPage,View,172
3211,70,14,5/11/2023,Checkout,Drop-off,172
3186,63,4,5/12/2023,Homepage,Click,180
3224,65,13,5/12/2023,Homepage,View,188
1446,65,2,5/13/2023,Homepage,View,141
3583,59,2,5/14/2023,Checkout,Drop-off,179
603,59,7,5/14/2023,Homepage,View,214
2525,92,2,5/14/2023,Homepage,View,144
3059,45,9,5/15/2023,ProductPage,Click,275
2454,51,16,5/16/2023,Homepage,Click,48
492,69,20,5/16/2023,productpage,View,186
1184,95,4,5/16/2023,Homepage,View,19
3849,20,2,5/17/2023,Homepage,Click,248
1754,21,12,5/17/2023,ProductPage,View,98
2244,22,3,5/17/2023,ProductPage,View,139
3043,55,3,5/17/2023,ProductPage,Click,247
3704,56,16,5/17/2023,ProductPage,Click,234
1517,69,1,5/17/2023,Homepage,View,75
526,87,9,5/17/2023,Checkout,Drop-off,173.5
3340,32,7,5/18/2023,ProductPage,View,122
706,96,1,5/18/2023,Homepage,View,98
2028,24,7,5/19/2023,ProductPage,View,181
1201,27,7,5/19/2023,Checkout,Drop-off,181.67
181,44,20,5/19/2023,Checkout,Drop-off,181.67
822,84,12,5/19/2023,Homepage,Click,211
2507,86,1,5/19/2023,homepage,View,153
659,70,17,5/20/2023,Checkout,Drop-off,13
3305,98,14,5/20/2023,ProductPage,Click,13
2681,10,10,5/21/2023,Checkout,Purchase,171
2929,30,8,5/21/2023,homepage,Click,14
3172,48,3,5/21/2023,Checkout,Drop-off,98.33
2811,70,16,5/21/2023,productpage,Click,110
531,20,3,5/22/2023,Homepage,Click,264
63,51,15,5/22/2023,Homepage,View,139
340,63,20,5/22/2023,ProductPage,View,98
2000,32,12,5/23/2023,Homepage,View,210
376,40,1,5/23/2023,productpage,View,216
515,49,3,5/23/2023,Homepage,View,231
511,65,3,5/23/2023,ProductPage,View,40
1322,29,8,5/24/2023,Checkout,Drop-off,272.33
2819,40,5,5/24/2023,Homepage,Click,299
2840,69,10,5/24/2023,Homepage,Click,219
1688,39,20,5/25/2023,ProductPage,View,293
2796,69,7,5/25/2023,Checkout,Drop-off,155
3345,70,5,5/25/2023,Checkout,Drop-off,155
2445,84,9,5/25/2023,ProductPage,View,99
98,95,8,5/25/2023,Homepage,Click,68
3642,100,4,5/25/2023,ProductPage,Click,160
1511,39,16,5/26/2023,Homepage,View,275
612,75,4,5/26/2023,ProductPage,View,106
97,92,19,5/26/2023,homepage,View,203
3188,100,15,5/26/2023,ProductPage,Click,23
2108,34,5,5/27/2023,Homepage,View,226
1426,35,12,5/27/2023,Homepage,View,192
3375,54,10,5/27/2023,ProductPage,View,249
594,55,1,5/27/2023,Homepage,Click,88
1605,68,10,5/27/2023,ProductPage,View,15
1430,88,5,5/27/2023,ProductPage,View,192
1462,25,17,5/28/2023,productpage,View,12
4,33,18,5/28/2023,Checkout,Drop-off,12
2606,9,18,5/29/2023,ProductPage,View,137
2250,25,9,5/29/2023,ProductPage,View,122
3532,25,12,5/29/2023,ProductPage,View,81
3357,36,18,5/29/2023,ProductPage,View,126
3107,39,4,5/29/2023,ProductPage,Click,232
1311,42,13,5/29/2023,ProductPage,Click,290
76,42,17,5/29/2023,Checkout,Purchase,261
1898,49,16,5/29/2023,Homepage,View,182
2453,64,11,5/29/2023,Homepage,View,32
2635,11,14,5/30/2023,Checkout,Purchase,184
1500,35,19,5/30/2023,Checkout,Drop-off,184
2488,31,11,5/31/2023,ProductPage,View,232
29,12,17,6/1/2023,Homepage,View,205
1483,59,7,6/1/2023,Homepage,Click,190
2145,66,19,6/1/2023,ProductPage,View,207
564,19,16,6/2/2023,ProductPage,Click,252
1869,21,14,6/2/2023,Homepage,View,152
3791,26,17,6/2/2023,ProductPage,View,232
1794,50,9,6/2/2023,Homepage,View,76
179,99,5,6/2/2023,productpage,View,187
1187,49,18,6/3/2023,ProductPage,Click,151
2110,67,14,6/3/2023,ProductPage,View,240
2326,80,10,6/3/2023,ProductPage,View,113
256,32,8,6/4/2023,ProductPage,Click,59
2753,35,16,6/4/2023,ProductPage,View,138
2208,60,1,6/4/2023,ProductPage,Click,281
3435,84,12,6/4/2023,Checkout,Drop-off,159.33
3316,17,1,6/5/2023,ProductPage,Click,20
382,92,19,6/5/2023,ProductPage,View,260
1507,38,1,6/6/2023,ProductPage,View,266
1631,61,15,6/6/2023,ProductPage,View,19
2294,66,7,6/6/2023,ProductPage,View,134
3728,20,2,6/7/2023,Checkout,Drop-off,185.33
3392,33,14,6/7/2023,Homepage,View,123
82,64,2,6/7/2023,Homepage,Click,261
125,67,19,6/7/2023,Checkout,Drop-off,185.33
2672,100,17,6/7/2023,ProductPage,View,172
437,43,14,6/8/2023,Homepage,Click,164
3859,83,20,6/8/2023,Checkout,Drop-off,164
2240,19,6,6/9/2023,ProductPage,Click,107
2312,84,17,6/9/2023,ProductPage,View,279
2760,48,12,6/10/2023,ProductPage,View,45
3408,67,12,6/10/2023,Homepage,Click,279
2341,17,8,6/11/2023,ProductPage,View,76
1887,81,16,6/11/2023,Homepage,Click,77
1697,89,13,6/11/2023,ProductPage,View,114
1528,26,7,6/12/2023,ProductPage,View,104
3845,77,16,6/12/2023,ProductPage,Click,86
3221,96,4,6/12/2023,Homepage,Click,59
3814,27,19,6/13/2023,ProductPage,View,80
9,31,4,6/13/2023,ProductPage,View,278
3912,99,9,6/13/2023,Homepage,Click,143
2989,17,9,6/14/2023,Checkout,Drop-off,124.5
2801,18,15,6/14/2023,Checkout,Drop-off,124.5
791,69,5,6/14/2023,Homepage,View,111
3522,72,20,6/14/2023,Homepage,Click,138
550,77,14,6/14/2023,Checkout,Drop-off,124.5
2464,45,12,6/15/2023,Homepage,View,140
78,46,17,6/15/2023,Checkout,Purchase,122
2078,84,20,6/15/2023,Homepage,Click,56
2364,37,18,6/16/2023,Checkout,Drop-off,0
663,72,6,6/16/2023,Checkout,Drop-off,0
3588,10,6,6/17/2023,ProductPage,View,199
650,10,8,6/17/2023,Homepage,View,257
60,19,6,6/17/2023,ProductPage,View,190
481,43,7,6/17/2023,ProductPage,Click,261
3481,49,1,6/17/2023,Homepage,Click,42
1360,81,19,6/17/2023,Homepage,View,213
2566,34,2,6/18/2023,Homepage,View,291
2409,39,18,6/18/2023,Homepage,Click,141
1914,55,17,6/19/2023,ProductPage,View,134
2713,9,6,6/20/2023,Homepage,View,45
2345,10,12,6/20/2023,Homepage,View,278
527,66,14,6/20/2023,ProductPage,View,33
3544,93,15,6/20/2023,Homepage,Click,18
3088,24,20,6/21/2023,Homepage,Click,20
1204,33,10,6/21/2023,Homepage,View,170
3325,40,13,6/21/2023,ProductPage,View,80
974,61,5,6/21/2023,Homepage,Click,138
3149,70,15,6/21/2023,Checkout,Purchase,258
2933,79,2,6/21/2023,Checkout,Purchase,131
2338,80,8,6/21/2023,Homepage,View,205
3068,13,12,6/22/2023,Homepage,View,143
2537,31,13,6/22/2023,Homepage,Click,118
2966,84,11,6/22/2023,Checkout,Drop-off,130.5
2936,68,18,6/23/2023,ProductPage,Drop-off,0
1739,36,20,6/24/2023,homepage,View,146
2705,52,12,6/24/2023,ProductPage,View,10
1929,1,6,6/25/2023,Checkout,Drop-off,185.4
468,3,19,6/25/2023,Homepage,View,215
3604,4,2,6/25/2023,Homepage,View,127
2292,19,2,6/25/2023,ProductPage,View,216
24,77,6,6/25/2023,Checkout,Drop-off,185.4
377,86,10,6/25/2023,ProductPage,View,99
1958,98,18,6/25/2023,Homepage,Click,270
2922,62,11,6/26/2023,ProductPage,View,130
2372,98,19,6/26/2023,Homepage,View,213
3468,27,11,6/27/2023,Homepage,Click,298
2812,3,17,6/28/2023,Checkout,Purchase,71
1568,43,14,6/28/2023,ProductPage,View,175
1677,77,3,6/28/2023,ProductPage,View,48
232,81,2,6/28/2023,Checkout,Drop-off,84.5
409,90,17,6/28/2023,Homepage,Click,44
2334,30,12,6/29/2023,ProductPage,View,94
1339,99,6,6/29/2023,Homepage,Click,10
3395,44,17,6/30/2023,Homepage,Click,245
536,55,17,6/30/2023,ProductPage,View,272
3204,64,4,6/30/2023,Homepage,View,54
3422,43,5,7/1/2023,ProductPage,View,232
935,48,3,7/2/2023,ProductPage,Click,55
1449,77,11,7/2/2023,ProductPage,View,178
1277,95,13,7/2/2023,Checkout,Drop-off,116.5
2234,31,3,7/3/2023,Checkout,Purchase,107
2874,36,12,7/3/2023,Checkout,Drop-off,128
2104,37,14,7/3/2023,Checkout,Drop-off,128
1536,65,3,7/3/2023,Homepage,View,49
715,87,4,7/3/2023,Homepage,View,69
8,99,10,7/3/2023,ProductPage,View,287
561,1,20,7/4/2023,Homepage,Click,225
1355,6,14,7/4/2023,Homepage,View,43
766,15,7,7/4/2023,Checkout,Drop-off,175.83
757,65,4,7/4/2023,Homepage,View,153
2295,67,9,7/4/2023,Homepage,View,239
3162,92,17,7/4/2023,ProductPage,View,249
1758,98,16,7/4/2023,ProductPage,View,146
2070,6,10,7/5/2023,Homepage,View,154
1202,34,13,7/5/2023,Checkout,Drop-off,170.5
2835,41,13,7/5/2023,Homepage,View,200
1632,69,11,7/5/2023,ProductPage,View,45
129,91,20,7/5/2023,Homepage,Click,283
2836,3,14,7/6/2023,ProductPage,View,200
3387,6,11,7/6/2023,Checkout,Drop-off,200
343,50,12,7/7/2023,Checkout,Drop-off,299
1170,78,3,7/7/2023,ProductPage,View,299
2275,28,1,7/8/2023,ProductPage,View,21
1175,91,7,7/8/2023,Checkout,Drop-off,21
2696,1,3,7/9/2023,ProductPage,View,110
1291,2,3,7/9/2023,ProductPage,View,88
2614,5,5,7/9/2023,Homepage,Click,183
3593,11,2,7/9/2023,Homepage,View,73
1999,26,14,7/9/2023,Homepage,View,88
1824,30,20,7/9/2023,Homepage,View,300
1178,87,2,7/9/2023,ProductPage,View,219
2,94,11,7/9/2023,Checkout,Drop-off,169.25
2584,98,20,7/9/2023,Homepage,View,293
1283,6,14,7/10/2023,Checkout,Drop-off,129.5
3494,44,14,7/10/2023,Homepage,Click,214
2201,84,6,7/10/2023,ProductPage,View,45
3896,3,20,7/11/2023,ProductPage,View,215
814,53,10,7/11/2023,Homepage,Click,63
1752,2,9,7/12/2023,ProductPage,View,257
1249,17,1,7/12/2023,ProductPage,Drop-off,192.25
3030,32,7,7/12/2023,Homepage,View,203
2344,45,5,7/12/2023,Checkout,Drop-off,192.25
61,69,20,7/12/2023,Homepage,Click,14
927,87,6,7/12/2023,Homepage,Click,295
2788,31,2,7/13/2023,Homepage,View,12
3650,42,9,7/13/2023,Checkout,Drop-off,12
520,42,16,7/13/2023,Checkout,Drop-off,12
3879,54,18,7/13/2023,Checkout,Drop-off,12
1621,98,15,7/13/2023,Checkout,Drop-off,12
2277,45,5,7/14/2023,Checkout,Drop-off,0
3409,23,13,7/15/2023,Homepage,Click,65
2331,30,10,7/15/2023,Homepage,Click,206
1364,93,11,7/15/2023,ProductPage,View,53
260,100,17,7/15/2023,Homepage,View,265
1199,6,16,7/16/2023,ProductPage,View,287
557,8,12,7/16/2023,Checkout,Drop-off,215.13
1120,34,1,7/16/2023,Homepage,View,233
2752,55,14,7/16/2023,ProductPage,View,287
1173,58,7,7/16/2023,ProductPage,View,282
915,69,18,7/16/2023,ProductPage,View,276
1121,84,4,7/16/2023,Homepage,View,22
3828,91,15,7/16/2023,Homepage,View,194
1491,92,13,7/16/2023,Homepage,Click,140
3095,40,8,7/17/2023,Checkout,Drop-off,105.67
3076,52,14,7/17/2023,Homepage,Click,152
319,64,10,7/17/2023,Homepage,View,99
3001,78,3,7/17/2023,Homepage,View,66
1891,12,20,7/18/2023,ProductPage,Click,285
2699,45,19,7/18/2023,ProductPage,View,14
3853,100,13,7/18/2023,Homepage,View,244
1559,16,10,7/19/2023,ProductPage,View,195
2586,24,3,7/19/2023,checkout,Drop-off,195
1019,22,14,7/20/2023,Homepage,View,100
2137,54,16,7/20/2023,productpage,View,117
1723,95,8,7/20/2023,ProductPage,View,152
2787,7,8,7/21/2023,Homepage,Click,91
3103,23,20,7/21/2023,ProductPage,Drop-off,124.75
2249,61,2,7/21/2023,ProductPage,View,131
1515,79,7,7/21/2023,Homepage,View,214
776,83,16,7/21/2023,Checkout,Drop-off,124.75
3148,88,12,7/21/2023,Homepage,Click,63
2462,57,8,7/22/2023,Checkout,Drop-off,147.5
1910,64,18,7/22/2023,Homepage,View,80
2684,81,16,7/22/2023,Homepage,View,215
2878,26,16,7/23/2023,ProductPage,View,260
2834,29,17,7/24/2023,Homepage,Click,68
3008,46,17,7/24/2023,Homepage,View,129
1687,47,10,7/24/2023,ProductPage,View,116
3106,50,2,7/24/2023,Homepage,Click,258
3394,70,8,7/24/2023,ProductPage,View,161
1235,13,18,7/25/2023,ProductPage,View,154
370,15,15,7/25/2023,ProductPage,View,173
2841,24,11,7/25/2023,Checkout,Purchase,130
1696,61,11,7/25/2023,homepage,View,226
3910,16,2,7/26/2023,Checkout,Drop-off,180.5
1907,34,15,7/26/2023,Homepage,View,166
2163,46,18,7/26/2023,ProductPage,Click,217
2581,82,16,7/26/2023,Homepage,View,194
3069,92,12,7/26/2023,Homepage,View,145
236,10,11,7/27/2023,Homepage,Click,209
3379,56,15,7/27/2023,Homepage,View,26
605,91,4,7/27/2023,ProductPage,View,252
1341,31,2,7/28/2023,ProductPage,Click,39
3192,57,19,7/28/2023,Homepage,Click,276
1147,78,11,7/28/2023,Homepage,View,37
1837,94,1,7/28/2023,Checkout,Drop-off,117.33
466,35,20,7/29/2023,ProductPage,View,200
2718,68,2,7/29/2023,ProductPage,View,153
3905,84,19,7/29/2023,ProductPage,Click,133
2227,35,13,7/30/2023,Checkout,Drop-off,200.5
604,45,16,7/30/2023,productpage,View,261
2723,68,6,7/30/2023,ProductPage,View,140
3400,18,9,7/31/2023,Checkout,Drop-off,233.75
2016,25,3,7/31/2023,ProductPage,View,290
500,29,8,7/31/2023,Homepage,Click,277
231,61,12,7/31/2023,Homepage,View,206
3056,82,5,7/31/2023,Homepage,Click,162
2749,41,13,8/1/2023,Checkout,Drop-off,0
2015,42,20,8/1/2023,Checkout,Drop-off,0
1064,28,17,8/2/2023,Checkout,Drop-off,106.8
1395,43,11,8/2/2023,productpage,View,10
2810,46,2,8/2/2023,Homepage,Click,136
1680,50,17,8/2/2023,ProductPage,View,69
2924,51,3,8/2/2023,Homepage,Click,185
2176,63,7,8/2/2023,ProductPage,Click,134
1622,71,16,8/2/2023,Checkout,Drop-off,106.8
3660,19,11,8/3/2023,ProductPage,Click,286
399,26,2,8/3/2023,ProductPage,View,108
1098,57,18,8/3/2023,Checkout,Drop-off,197
1741,44,14,8/4/2023,Homepage,Click,111
3531,70,5,8/4/2023,Checkout,Drop-off,203
2105,70,12,8/4/2023,Homepage,View,295
885,76,4,8/4/2023,Checkout,Drop-off,203
1229,31,11,8/5/2023,ProductPage,View,115
2216,51,16,8/5/2023,ProductPage,View,249
845,68,20,8/5/2023,Homepage,Click,236
1617,89,20,8/5/2023,Homepage,View,201
3929,64,6,8/6/2023,productpage,View,55
3639,65,7,8/6/2023,ProductPage,View,264
761,68,11,8/6/2023,Checkout,Drop-off,159.5
52,15,9,8/7/2023,Checkout,Drop-off,173.25
3301,41,9,8/7/2023,Homepage,View,151
2251,42,14,8/7/2023,ProductPage,View,231
3655,63,13,8/7/2023,Checkout,Drop-off,173.25
3128,90,20,8/7/2023,Homepage,Click,205
1923,95,13,8/7/2023,Checkout,Purchase,106
412,3,20,8/8/2023,ProductPage,Click,74
3257,22,14,8/8/2023,Checkout,Drop-off,53
1099,33,19,8/8/2023,Checkout,Drop-off,53
3168,84,5,8/8/2023,ProductPage,Click,32
3183,14,5,8/9/2023,ProductPage,Click,176
1562,25,5,8/9/2023,ProductPage,View,90
3608,50,3,8/9/2023,checkout,Drop-off,167.33
1657,90,6,8/9/2023,Homepage,View,236
3803,1,11,8/10/2023,ProductPage,View,283
33,2,5,8/10/2023,Homepage,View,26
1816,9,20,8/10/2023,Checkout,Drop-off,103.14
2573,28,15,8/10/2023,Homepage,View,57
1609,33,1,8/10/2023,Homepage,Click,21
2396,59,13,8/10/2023,ProductPage,Click,89
1892,92,2,8/10/2023,ProductPage,Click,155
2475,95,4,8/10/2023,productpage,View,91
3334,56,3,8/11/2023,Homepage,View,57
195,8,4,8/12/2023,Homepage,Click,16
2051,88,11,8/12/2023,ProductPage,Click,188
2873,17,2,8/13/2023,ProductPage,View,192
1868,38,14,8/13/2023,Checkout,Drop-off,130
576,97,17,8/13/2023,ProductPage,Click,68
2376,24,8,8/14/2023,Homepage,Click,20
2727,50,14,8/14/2023,Homepage,View,13
109,65,7,8/14/2023,Checkout,Drop-off,16.5
2773,23,4,8/15/2023,ProductPage,View,79
3765,23,13,8/15/2023,Homepage,View,65
3184,34,19,8/15/2023,Homepage,Click,260
1759,51,15,8/15/2023,Homepage,View,99
2920,83,17,8/15/2023,Homepage,View,281
289,90,12,8/15/2023,Checkout,Purchase,148
2847,90,19,8/15/2023,ProductPage,View,127
1244,92,16,8/15/2023,ProductPage,Click,92
1570,12,17,8/16/2023,ProductPage,View,247
2854,20,15,8/16/2023,Checkout,Purchase,223
3754,24,17,8/16/2023,ProductPage,View,31
3854,68,7,8/16/2023,ProductPage,View,205
3501,87,6,8/16/2023,ProductPage,View,95
754,23,2,8/17/2023,Homepage,View,168
2034,36,19,8/17/2023,Checkout,Drop-off,215.67
2359,49,1,8/17/2023,Checkout,Drop-off,215.67
1103,52,6,8/17/2023,ProductPage,View,244
3620,92,18,8/17/2023,Homepage,View,235
975,25,18,8/18/2023,Homepage,Click,134
1007,36,4,8/18/2023,Homepage,View,21
1971,100,6,8/18/2023,Homepage,Click,36
271,20,4,8/19/2023,Checkout,Drop-off,111.67
1107,20,8,8/19/2023,ProductPage,View,63
221,52,12,8/19/2023,Homepage,View,213
395,73,10,8/19/2023,Homepage,View,59
2309,21,7,8/20/2023,ProductPage,Click,30
3562,43,14,8/20/2023,Homepage,View,43
847,47,10,8/20/2023,Checkout,Drop-off,109.33
3547,97,17,8/20/2023,ProductPage,Click,255
870,16,16,8/21/2023,ProductPage,Click,35
1238,34,6,8/21/2023,Homepage,View,251
2009,22,18,8/22/2023,ProductPage,View,188
3109,66,18,8/22/2023,ProductPage,View,208
1673,2,12,8/23/2023,ProductPage,Click,275
2071,22,3,8/23/2023,Checkout,Drop-off,172.25
196,25,8,8/23/2023,ProductPage,Click,25
1792,32,8,8/23/2023,Homepage,View,136
1513,89,16,8/23/2023,ProductPage,View,253
3444,8,18,8/24/2023,Homepage,Click,77
1865,74,15,8/24/2023,ProductPage,Click,190
937,87,4,8/24/2023,Homepage,Click,61
3923,92,19,8/24/2023,Homepage,View,98
2694,47,7,8/25/2023,ProductPage,Click,266
2724,84,3,8/25/2023,Checkout,Drop-off,266
465,27,1,8/26/2023,ProductPage,View,228
2062,34,16,8/27/2023,Checkout,Drop-off,226
478,80,7,8/27/2023,productpage,Click,225
2266,97,11,8/27/2023,Homepage,Click,227
1872,40,20,8/28/2023,Homepage,View,123
3798,47,11,8/28/2023,Checkout,Drop-off,137
2254,74,1,8/28/2023,Homepage,Click,151
1531,76,12,8/29/2023,ProductPage,View,144
1524,86,16,8/29/2023,ProductPage,View,39
238,93,14,8/29/2023,Homepage,View,153
611,11,13,8/30/2023,ProductPage,View,196
2771,28,15,8/30/2023,ProductPage,View,217
678,48,19,8/30/2023,Homepage,Click,161
431,66,12,8/30/2023,ProductPage,Click,229
695,37,3,8/31/2023,Homepage,View,268
3295,59,4,8/31/2023,ProductPage,View,29
3734,99,15,8/31/2023,ProductPage,View,253
1729,54,20,9/1/2023,Homepage,View,54
3266,56,18,9/1/2023,ProductPage,View,105
352,98,7,9/1/2023,ProductPage,View,165
204,99,20,9/1/2023,Homepage,Click,21
3196,28,19,9/2/2023,Homepage,View,124
1158,29,8,9/2/2023,Homepage,Click,268
567,97,10,9/2/2023,homepage,View,105
2772,98,1,9/3/2023,ProductPage,View,143
888,20,8,9/4/2023,ProductPage,View,123
1932,56,17,9/4/2023,Homepage,View,148
305,74,20,9/4/2023,ProductPage,View,41
3336,85,9,9/4/2023,ProductPage,Click,251
2279,33,2,9/5/2023,ProductPage,Click,149
1452,40,2,9/5/2023,Homepage,View,11
1525,54,8,9/5/2023,Homepage,Click,61
753,62,5,9/5/2023,Homepage,View,84
2160,66,10,9/5/2023,Homepage,View,150
3556,7,9,9/6/2023,Checkout,Purchase,23
3920,19,5,9/6/2023,ProductPage,Click,40
3851,19,19,9/6/2023,Checkout,Purchase,67
712,56,17,9/6/2023,Homepage,Click,26
1124,67,7,9/6/2023,Checkout,Purchase,83
3737,86,8,9/6/2023,ProductPage,View,35
3152,86,12,9/6/2023,Homepage,Click,82
2305,95,9,9/6/2023,productpage,View,58
2442,100,15,9/6/2023,ProductPage,View,248
978,59,13,9/7/2023,Checkout,Drop-off,202.33
2747,77,2,9/7/2023,ProductPage,View,197
3852,99,5,9/7/2023,ProductPage,View,205
1988,20,12,9/8/2023,ProductPage,View,14
1224,36,8,9/8/2023,Checkout,Drop-off,105.8
366,37,2,9/8/2023,Checkout,Drop-off,105.8
2303,58,3,9/8/2023,Homepage,View,155
2725,72,1,9/8/2023,Homepage,View,209
2041,75,18,9/8/2023,ProductPage,Click,34
2262,83,9,9/8/2023,Checkout,Purchase,117
2024,1,18,9/9/2023,ProductPage,View,114
2064,30,12,9/9/2023,Homepage,Click,107
3050,84,14,9/10/2023,ProductPage,View,206
157,96,20,9/10/2023,Homepage,View,86
1043,31,2,9/11/2023,Checkout,Purchase,249
3802,53,2,9/11/2023,Homepage,View,82
1212,55,13,9/11/2023,ProductPage,View,142
2721,56,8,9/11/2023,Homepage,View,67
