EngagementID,ContentID,CampaignID,ProductId,EngagementDate,ContentType,Views,Clicks,Likes
4220,19,19,19,3/6/2023,BLOG,2037,63,5
1542,28,6,1,3/7/2023,BLOG,1541,175,19
2558,46,3,6,3/7/2023,VIDEO,1892,208,6
2763,3,15,1,3/8/2023,BLOG,1404,69,9
506,24,17,2,3/8/2023,BLOG,763,46,1
286,2,17,9,3/8/2023,VIDEO,745,78,6
2622,35,12,3,3/9/2023,BLOG,1851,202,8
2438,19,19,8,3/9/2023,SOCIAL MEDIA,1220,95,11
2484,23,4,15,3/10/2023,VIDEO,89,8,0
358,35,4,6,3/10/2023,BLOG,74,2,0
1335,46,4,5,3/10/2023,BLOG,2370,257,34
1375,28,7,17,3/10/2023,SOCIAL MEDIA,1644,99,9
3618,45,16,4,3/10/2023,SOCIAL MEDIA,452,27,2
3697,9,16,20,3/11/2023,VIDEO,664,31,3
2969,13,20,9,3/11/2023,SOCIAL MEDIA,1234,152,10
3970,35,20,20,3/11/2023,VIDEO,2537,242,10
1141,34,20,13,3/11/2023,BLOG,290,16,1
724,38,15,14,3/11/2023,BLOG,1456,118,5
2938,38,16,16,3/11/2023,BLOG,2024,79,4
2366,36,11,19,3/12/2023,SOCIAL MEDIA,1548,101,12
1520,26,15,6,3/12/2023,BLOG,1905,53,1
3922,10,12,13,3/12/2023,BLOG,32,2,0
4163,31,1,13,3/13/2023,VIDEO,846,37,2
1666,3,5,2,3/13/2023,SOCIAL MEDIA,106,6,0
1356,46,1,18,3/13/2023,VIDEO,298,13,1
2129,12,19,10,3/14/2023,VIDEO,757,58,6
2753,49,6,3,3/14/2023,BLOG,115,7,0
4186,24,20,5,3/14/2023,BLOG,88,6,0
3713,41,17,13,3/14/2023,VIDEO,445,26,1
3832,43,16,12,3/15/2023,SOCIAL MEDIA,1053,93,6
3889,29,15,11,3/15/2023,SOCIAL MEDIA,1760,87,11
3559,7,16,5,3/15/2023,BLOG,872,84,3
3601,24,9,6,3/15/2023,SOCIAL MEDIA,950,31,2
2336,40,16,2,3/15/2023,SOCIAL MEDIA,1558,169,16
1290,27,6,8,3/15/2023,SOCIAL MEDIA,2102,264,9
116,35,1,19,3/15/2023,VIDEO,106,7,0
811,41,12,2,3/16/2023,SOCIAL MEDIA,205,14,1
853,4,17,18,3/16/2023,VIDEO,918,99,7
2928,33,3,20,3/16/2023,BLOG,1863,95,5
3232,45,18,16,3/16/2023,VIDEO,478,39,1
3293,33,3,9,3/17/2023,VIDEO,160,15,0
3947,37,20,15,3/17/2023,BLOG,1259,161,8
1545,15,1,6,3/17/2023,BLOG,1533,161,14
162,23,17,14,3/17/2023,BLOG,1211,104,7
2329,42,13,20,3/18/2023,BLOG,795,25,2
4406,24,19,12,3/18/2023,SOCIAL MEDIA,1702,92,7
4549,25,14,3,3/18/2023,VIDEO,2110,267,16
4020,47,11,2,3/19/2023,BLOG,71,2,0
2589,44,16,16,3/19/2023,BLOG,433,28,3
2015,23,15,15,3/19/2023,VIDEO,394,28,0
266,13,13,9,3/19/2023,BLOG,553,16,0
487,21,1,7,3/19/2023,VIDEO,2050,203,22
1465,6,1,20,3/19/2023,VIDEO,551,67,8
2045,27,18,16,3/20/2023,BLOG,1350,173,14
1906,25,1,15,3/20/2023,SOCIAL MEDIA,1627,185,11
3883,38,1,18,3/20/2023,SOCIAL MEDIA,156,7,0
4271,16,5,11,3/20/2023,VIDEO,1200,43,5
3254,1,8,4,3/20/2023,VIDEO,1646,55,3
3731,4,7,8,3/21/2023,VIDEO,186,9,1
2113,35,11,10,3/21/2023,VIDEO,1898,160,8
1274,36,5,19,3/21/2023,SOCIAL MEDIA,785,42,2
975,35,3,9,3/21/2023,VIDEO,909,61,3
559,4,12,11,3/21/2023,VIDEO,409,15,1
251,24,2,10,3/22/2023,SOCIAL MEDIA,254,17,0
966,24,4,2,3/22/2023,VIDEO,625,53,4
1898,14,19,7,3/22/2023,BLOG,542,33,2
3256,48,7,1,3/22/2023,BLOG,1924,247,13
4461,47,18,19,3/22/2023,BLOG,884,87,4
3193,49,4,3,3/23/2023,VIDEO,1965,119,13
2961,20,14,5,3/25/2023,SOCIAL MEDIA,477,38,3
1876,6,17,3,3/25/2023,VIDEO,740,26,1
2714,28,3,20,3/25/2023,BLOG,1452,135,6
2786,44,5,5,3/25/2023,SOCIAL MEDIA,1808,169,19
730,19,12,4,3/25/2023,SOCIAL MEDIA,2149,267,32
1496,10,4,3,3/26/2023,VIDEO,2100,78,7
1659,31,5,4,3/26/2023,SOCIAL MEDIA,664,74,3
2915,4,10,11,3/27/2023,VIDEO,1121,70,2
1137,30,18,3,3/27/2023,VIDEO,2169,141,5
1397,9,1,17,3/27/2023,SOCIAL MEDIA,1547,156,13
2787,47,8,12,3/28/2023,BLOG,2291,73,7
3746,35,12,12,3/28/2023,SOCIAL MEDIA,2478,259,16
4321,2,5,16,3/30/2023,VIDEO,1346,43,5
1626,43,10,14,3/30/2023,VIDEO,1749,213,21
1892,20,4,14,3/30/2023,SOCIAL MEDIA,401,10,0
2139,44,9,5,3/30/2023,BLOG,1669,91,8
2184,21,15,1,3/30/2023,SOCIAL MEDIA,2519,138,4
1124,19,3,5,3/30/2023,BLOG,1273,93,5
377,16,16,16,3/30/2023,BLOG,148,16,1
489,21,20,9,3/31/2023,VIDEO,1407,66,2
8,47,17,6,3/31/2023,BLOG,891,35,1
1827,21,2,11,3/31/2023,VIDEO,465,48,5
4141,39,7,1,3/31/2023,BLOG,2192,182,9
55,50,18,6,4/1/2023,BLOG,2387,201,18
952,38,8,5,4/1/2023,VIDEO,2318,250,9
1038,3,20,13,4/1/2023,VIDEO,539,27,1
1034,33,14,14,4/2/2023,VIDEO,760,68,6
601,43,6,4,4/2/2023,BLOG,2133,154,4
2653,29,16,12,4/2/2023,SOCIAL MEDIA,1620,55,2
3114,2,18,6,4/3/2023,VIDEO,604,45,4
728,4,15,7,4/4/2023,VIDEO,2189,182,10
928,9,13,6,4/4/2023,SOCIAL MEDIA,2342,144,8
991,17,13,11,4/6/2023,BLOG,57,5,0
86,37,3,7,4/6/2023,BLOG,1576,45,5
73,10,18,3,4/6/2023,SOCIAL MEDIA,40,4,0
206,14,9,20,4/6/2023,BLOG,1992,109,7
281,34,9,18,4/6/2023,SOCIAL MEDIA,115,5,0
2520,48,7,7,4/6/2023,BLOG,1041,92,9
4098,20,9,13,4/6/2023,VIDEO,334,32,1
4130,24,1,7,4/6/2023,BLOG,2349,225,26
3758,12,17,13,4/7/2023,BLOG,1495,97,5
3953,48,6,17,4/7/2023,BLOG,2384,236,18
2792,29,9,6,4/7/2023,BLOG,1841,200,17
2905,5,10,3,4/7/2023,SOCIAL MEDIA,2123,204,14
1453,20,1,12,4/7/2023,SOCIAL MEDIA,1108,57,3
260,7,15,13,4/8/2023,VIDEO,1920,177,14
2618,26,19,19,4/8/2023,VIDEO,1608,184,7
1609,39,4,2,4/8/2023,SOCIAL MEDIA,2108,97,3
2151,6,5,9,4/8/2023,BLOG,887,105,2
537,7,7,15,4/9/2023,SOCIAL MEDIA,964,82,9
1194,17,12,13,4/9/2023,SOCIAL MEDIA,672,30,3
4157,4,19,2,4/9/2023,SOCIAL MEDIA,2097,112,3
1200,36,19,15,4/10/2023,VIDEO,504,45,2
2100,19,13,19,4/10/2023,SOCIAL MEDIA,2380,188,7
1835,8,9,4,4/10/2023,BLOG,1289,78,8
1485,25,7,3,4/11/2023,VIDEO,1155,68,3
4207,11,20,3,4/11/2023,VIDEO,1227,55,4
3742,33,3,4,4/13/2023,SOCIAL MEDIA,2263,59,5
2278,39,16,19,4/13/2023,SOCIAL MEDIA,1461,120,10
2859,30,2,16,4/14/2023,SOCIAL MEDIA,2370,128,3
3762,18,15,2,4/14/2023,SOCIAL MEDIA,1261,74,2
3370,17,8,9,4/14/2023,SOCIAL MEDIA,273,18,0
3616,47,8,19,4/15/2023,SOCIAL MEDIA,2128,175,10
3733,48,5,5,4/15/2023,SOCIAL MEDIA,1971,155,4
2839,4,12,16,4/15/2023,BLOG,1107,30,0
2350,24,3,1,4/16/2023,BLOG,1225,30,0
2192,8,1,15,4/16/2023,BLOG,89,3,0
998,2,7,11,4/16/2023,BLOG,1266,116,8
1023,27,9,7,4/16/2023,BLOG,515,17,1
2740,25,17,8,4/17/2023,BLOG,1513,53,6
4296,20,18,20,4/17/2023,SOCIAL MEDIA,2073,62,6
3230,37,4,4,4/18/2023,BLOG,513,48,4
304,43,2,20,4/18/2023,BLOG,2308,261,18
133,44,18,6,4/18/2023,VIDEO,415,34,2
147,13,5,1,4/19/2023,SOCIAL MEDIA,1219,74,5
188,18,20,7,4/19/2023,BLOG,2009,53,2
1511,44,20,14,4/19/2023,BLOG,2009,125,9
1730,48,8,15,4/20/2023,BLOG,1278,40,2
2539,1,17,10,4/20/2023,VIDEO,1540,104,6
202,9,17,2,4/20/2023,VIDEO,680,27,1
3069,30,20,20,4/20/2023,VIDEO,222,21,2
4289,11,19,8,4/20/2023,VIDEO,1725,143,16
3862,47,7,7,4/20/2023,VIDEO,1266,32,2
52,41,3,15,4/22/2023,BLOG,1617,70,3
248,45,16,4,4/23/2023,BLOG,680,24,1
1663,44,7,5,4/23/2023,BLOG,907,34,1
1784,22,1,7,4/25/2023,BLOG,1699,130,8
2357,26,18,5,4/25/2023,SOCIAL MEDIA,795,87,9
331,28,2,12,4/25/2023,SOCIAL MEDIA,499,28,3
3426,49,16,12,4/25/2023,BLOG,1667,163,5
3039,29,3,19,4/26/2023,VIDEO,199,9,0
4603,10,8,4,4/27/2023,SOCIAL MEDIA,906,59,6
126,34,20,4,4/27/2023,BLOG,2086,218,19
2335,49,8,5,4/27/2023,VIDEO,1043,55,5
2456,6,3,12,4/27/2023,BLOG,1326,58,5
1571,18,4,17,4/27/2023,BLOG,645,66,5
199,6,1,5,4/28/2023,SOCIAL MEDIA,1754,63,4
3032,34,2,1,4/28/2023,SOCIAL MEDIA,664,23,2
3491,38,10,9,4/28/2023,SOCIAL MEDIA,569,38,1
1882,43,18,18,4/29/2023,BLOG,356,8,0
2869,12,16,7,4/29/2023,SOCIAL MEDIA,1009,54,2
2857,38,15,19,4/30/2023,VIDEO,1391,127,6
2537,38,5,13,4/30/2023,SOCIAL MEDIA,1012,107,5
2219,22,10,5,4/30/2023,VIDEO,296,14,1
2042,46,8,14,4/30/2023,BLOG,2208,88,9
3550,46,20,20,4/30/2023,SOCIAL MEDIA,403,28,3
4061,4,8,9,4/30/2023,SOCIAL MEDIA,1729,64,4
3848,16,5,19,5/1/2023,BLOG,1781,51,4
2331,7,12,9,5/1/2023,SOCIAL MEDIA,932,87,9
2632,29,5,14,5/1/2023,BLOG,2161,117,10
548,35,1,6,5/1/2023,BLOG,994,67,3
760,20,8,9,5/3/2023,VIDEO,2130,161,5
2918,12,8,20,5/3/2023,SOCIAL MEDIA,163,3,0
3077,20,17,9,5/3/2023,VIDEO,430,27,2
2592,1,6,14,5/4/2023,BLOG,881,72,4
2437,24,18,17,5/4/2023,SOCIAL MEDIA,69,5,0
2477,34,2,16,5/4/2023,SOCIAL MEDIA,1799,179,6
2061,21,18,8,5/4/2023,SOCIAL MEDIA,847,79,1
179,25,19,19,5/4/2023,VIDEO,1052,65,3
4036,2,6,16,5/5/2023,BLOG,535,45,1
3874,43,10,5,5/6/2023,VIDEO,776,42,4
3164,40,6,15,5/6/2023,BLOG,1770,79,4
914,18,14,2,5/6/2023,VIDEO,740,27,1
2235,19,1,14,5/6/2023,SOCIAL MEDIA,1989,214,5
2783,46,10,10,5/6/2023,BLOG,299,13,0
2128,47,8,11,5/7/2023,SOCIAL MEDIA,2165,191,7
1700,7,5,2,5/7/2023,BLOG,286,20,2
1120,34,15,5,5/7/2023,BLOG,1421,139,11
85,34,18,20,5/8/2023,VIDEO,36,3,0
1493,46,9,6,5/8/2023,BLOG,666,66,2
2568,40,3,1,5/8/2023,SOCIAL MEDIA,513,42,3
3248,37,16,10,5/8/2023,BLOG,403,9,0
3251,11,17,19,5/9/2023,BLOG,583,29,1
3206,43,5,17,5/9/2023,VIDEO,651,69,5
1277,13,12,16,5/9/2023,BLOG,2031,113,2
969,49,12,4,5/10/2023,SOCIAL MEDIA,1283,37,3
2120,21,11,13,5/10/2023,VIDEO,174,18,1
3871,11,15,15,5/10/2023,VIDEO,1446,50,3
3833,4,5,2,5/10/2023,SOCIAL MEDIA,1300,38,3
4404,43,7,3,5/10/2023,BLOG,2055,196,6
3542,34,16,1,5/11/2023,SOCIAL MEDIA,1979,65,2
3482,29,11,17,5/11/2023,VIDEO,1804,64,4
4527,35,19,3,5/11/2023,SOCIAL MEDIA,1193,49,1
2703,38,7,2,5/11/2023,VIDEO,266,18,1
2900,9,18,17,5/12/2023,SOCIAL MEDIA,1622,91,2
794,18,3,12,5/12/2023,SOCIAL MEDIA,201,9,0
619,46,16,3,5/12/2023,SOCIAL MEDIA,1120,118,5
3304,44,13,9,5/12/2023,VIDEO,756,70,7
3139,50,16,13,5/13/2023,SOCIAL MEDIA,368,18,0
2610,7,7,7,5/13/2023,BLOG,1569,53,5
1877,14,17,11,5/13/2023,BLOG,77,7,0
168,36,15,14,5/14/2023,SOCIAL MEDIA,1969,201,21
4395,25,15,15,5/14/2023,VIDEO,226,15,1
4144,37,20,10,5/14/2023,BLOG,2056,128,8
3825,27,11,7,5/14/2023,BLOG,1509,108,2
2027,4,20,9,5/15/2023,SOCIAL MEDIA,1665,89,5
2533,6,17,19,5/16/2023,BLOG,1555,94,9
562,38,8,17,5/17/2023,VIDEO,259,14,1
111,34,7,8,5/18/2023,BLOG,1942,99,10
4055,42,11,19,5/18/2023,VIDEO,48,1,0
3595,23,7,3,5/18/2023,VIDEO,1626,88,2
3845,4,4,9,5/19/2023,BLOG,395,38,2
4423,27,4,16,5/20/2023,VIDEO,1949,107,4
3493,11,13,5,5/20/2023,SOCIAL MEDIA,1713,51,2
3170,43,15,10,5/20/2023,BLOG,302,17,0
214,3,16,1,5/20/2023,SOCIAL MEDIA,423,20,0
1623,28,8,1,5/20/2023,VIDEO,766,19,1
92,35,3,8,5/21/2023,VIDEO,516,49,3
4081,44,10,5,5/21/2023,SOCIAL MEDIA,1331,52,4
3831,43,18,10,5/21/2023,SOCIAL MEDIA,1618,151,5
2201,35,7,16,5/22/2023,SOCIAL MEDIA,1681,104,4
2553,10,12,1,5/22/2023,BLOG,1813,52,5
2279,7,14,14,5/22/2023,VIDEO,1956,108,8
1740,11,1,13,5/23/2023,VIDEO,1282,68,1
3109,49,3,1,5/23/2023,BLOG,1937,117,5
3252,34,1,18,5/24/2023,BLOG,1624,150,9
634,9,3,17,5/24/2023,BLOG,408,14,0
2440,12,17,4,5/25/2023,SOCIAL MEDIA,1730,55,4
1845,2,15,13,5/26/2023,BLOG,924,21,1
283,17,10,16,5/26/2023,BLOG,961,29,1
1385,27,1,15,5/27/2023,VIDEO,691,27,2
1681,32,12,7,5/27/2023,VIDEO,681,61,4
2833,26,12,19,5/27/2023,VIDEO,133,5,0
1593,5,12,2,5/28/2023,VIDEO,1861,88,2
797,34,17,2,5/28/2023,BLOG,1811,149,3
4418,50,15,12,5/28/2023,BLOG,1602,129,11
62,15,18,10,5/29/2023,SOCIAL MEDIA,1521,33,2
623,48,14,13,5/29/2023,SOCIAL MEDIA,800,62,1
1537,25,11,18,5/29/2023,SOCIAL MEDIA,800,74,7
1675,40,15,3,5/29/2023,SOCIAL MEDIA,1717,102,9
2511,6,14,5,5/29/2023,VIDEO,1515,75,1
2875,26,18,20,5/30/2023,VIDEO,1717,92,8
415,35,15,16,5/30/2023,BLOG,1922,94,6
825,28,13,14,5/30/2023,VIDEO,950,36,3
4155,39,19,1,5/30/2023,VIDEO,1217,49,3
3961,19,15,20,5/30/2023,BLOG,1665,57,3
3037,38,19,4,5/30/2023,SOCIAL MEDIA,1645,93,5
806,35,9,1,5/31/2023,SOCIAL MEDIA,1801,66,6
1821,24,3,15,6/1/2023,VIDEO,683,50,4
3629,37,1,1,6/1/2023,BLOG,802,29,1
3771,31,10,9,6/1/2023,SOCIAL MEDIA,1484,102,9
3536,47,7,11,6/2/2023,VIDEO,1010,39,2
4431,4,17,1,6/2/2023,VIDEO,585,14,0
2454,5,3,8,6/2/2023,BLOG,580,51,4
1568,29,8,3,6/3/2023,SOCIAL MEDIA,559,14,0
3188,8,1,8,6/3/2023,BLOG,234,18,1
4133,1,19,3,6/3/2023,SOCIAL MEDIA,900,77,5
4279,47,16,1,6/4/2023,VIDEO,869,52,4
3709,6,2,2,6/4/2023,VIDEO,1769,91,4
947,4,20,7,6/4/2023,BLOG,1470,118,8
1401,9,3,13,6/4/2023,VIDEO,689,37,2
26,31,20,20,6/4/2023,VIDEO,1742,71,2
1407,17,13,3,6/5/2023,VIDEO,1008,58,4
964,20,16,6,6/5/2023,VIDEO,1377,48,1
2173,14,15,13,6/5/2023,BLOG,441,12,0
3730,44,3,5,6/5/2023,SOCIAL MEDIA,1840,125,8
3850,7,20,15,6/5/2023,SOCIAL MEDIA,1577,66,5
4350,8,15,15,6/5/2023,SOCIAL MEDIA,1111,57,1
4190,13,11,19,6/5/2023,SOCIAL MEDIA,127,4,0
3703,4,20,6,6/6/2023,SOCIAL MEDIA,863,36,1
2016,39,13,16,6/6/2023,VIDEO,1855,142,11
2041,43,10,15,6/6/2023,SOCIAL MEDIA,338,15,0
777,3,4,10,6/7/2023,SOCIAL MEDIA,1425,78,6
78,44,17,2,6/7/2023,SOCIAL MEDIA,713,44,2
3115,8,14,13,6/7/2023,SOCIAL MEDIA,225,6,0
3661,39,18,4,6/7/2023,SOCIAL MEDIA,74,4,0
4446,26,11,20,6/7/2023,BLOG,665,13,0
1345,12,6,5,6/8/2023,BLOG,1432,119,7
936,43,1,4,6/9/2023,VIDEO,26,2,0
701,34,11,3,6/9/2023,BLOG,234,7,0
2024,27,8,14,6/9/2023,BLOG,929,25,2
1828,6,14,14,6/9/2023,SOCIAL MEDIA,1739,68,5
1738,18,10,20,6/10/2023,SOCIAL MEDIA,364,27,2
2452,17,3,18,6/10/2023,SOCIAL MEDIA,1023,87,5
2408,48,6,14,6/10/2023,VIDEO,955,74,4
31,1,4,4,6/10/2023,SOCIAL MEDIA,1079,44,2
1327,44,6,6,6/10/2023,SOCIAL MEDIA,1010,43,1
1242,12,9,8,6/10/2023,BLOG,538,31,2
1157,2,6,4,6/11/2023,BLOG,1508,104,8
3390,33,4,16,6/11/2023,VIDEO,502,36,2
3353,20,3,5,6/12/2023,BLOG,941,72,1
3085,21,12,15,6/12/2023,SOCIAL MEDIA,1705,77,4
3028,45,16,19,6/12/2023,SOCIAL MEDIA,748,40,0
1253,20,15,2,6/12/2023,VIDEO,1594,96,7
698,43,6,6,6/12/2023,SOCIAL MEDIA,127,3,0
563,7,16,16,6/13/2023,VIDEO,1598,68,1
1171,10,8,9,6/13/2023,VIDEO,1625,120,9
1410,48,14,9,6/13/2023,SOCIAL MEDIA,902,73,6
3599,8,15,17,6/13/2023,VIDEO,1356,26,2
3927,48,7,5,6/13/2023,SOCIAL MEDIA,341,9,0
3075,43,3,7,6/14/2023,VIDEO,1267,110,8
1190,30,13,12,6/14/2023,BLOG,24,1,0
540,22,2,17,6/14/2023,VIDEO,1482,105,8
1809,16,1,7,6/14/2023,VIDEO,490,40,1
2102,18,18,5,6/14/2023,BLOG,969,35,0
1928,13,5,17,6/14/2023,VIDEO,452,39,2
434,32,17,17,6/16/2023,BLOG,112,3,0
3065,36,12,9,6/16/2023,BLOG,1218,22,0
3679,44,3,7,6/16/2023,VIDEO,1033,71,2
4214,1,9,7,6/16/2023,BLOG,996,36,3
4227,9,20,8,6/17/2023,BLOG,709,31,2
3359,17,15,12,6/17/2023,SOCIAL MEDIA,805,30,1
448,25,7,5,6/17/2023,SOCIAL MEDIA,1705,130,4
1293,39,20,4,6/17/2023,VIDEO,415,10,0
224,11,7,4,6/18/2023,BLOG,1625,62,4
3627,17,11,7,6/18/2023,BLOG,433,14,0
282,35,13,14,6/19/2023,BLOG,998,72,1
1787,33,3,11,6/19/2023,SOCIAL MEDIA,252,8,0
2908,6,8,19,6/19/2023,SOCIAL MEDIA,1243,75,2
318,34,12,20,6/20/2023,SOCIAL MEDIA,378,29,1
3836,7,12,17,6/20/2023,BLOG,517,16,1
321,27,15,12,6/21/2023,SOCIAL MEDIA,1057,58,5
249,47,10,11,6/21/2023,VIDEO,194,12,0
33,44,1,7,6/21/2023,BLOG,1415,76,3
987,5,4,19,6/21/2023,BLOG,1441,97,4
763,14,4,19,6/21/2023,SOCIAL MEDIA,1739,61,4
2346,17,18,4,6/22/2023,SOCIAL MEDIA,534,27,2
3715,8,5,18,6/22/2023,VIDEO,551,35,2
3752,23,4,3,6/22/2023,VIDEO,47,2,0
2311,14,9,18,6/23/2023,SOCIAL MEDIA,808,26,1
2322,21,13,6,6/23/2023,VIDEO,1144,41,2
2852,38,4,11,6/23/2023,VIDEO,1699,35,1
558,45,11,13,6/23/2023,VIDEO,831,66,3
211,15,12,1,6/24/2023,SOCIAL MEDIA,632,17,0
821,31,4,5,6/25/2023,BLOG,1236,75,2
2911,36,18,6,6/25/2023,VIDEO,1169,97,2
2876,36,20,7,6/25/2023,SOCIAL MEDIA,815,19,0
4327,11,18,5,6/25/2023,VIDEO,308,15,0
3397,13,5,10,6/26/2023,SOCIAL MEDIA,1595,126,3
2884,33,9,10,6/26/2023,SOCIAL MEDIA,1426,38,2
1516,50,20,7,6/26/2023,BLOG,1001,76,2
2907,27,8,13,6/27/2023,VIDEO,973,28,0
1106,22,4,8,6/27/2023,VIDEO,1390,56,1
1103,37,6,18,6/27/2023,BLOG,1656,56,1
201,14,1,5,6/27/2023,BLOG,786,21,0
3108,41,16,17,6/27/2023,SOCIAL MEDIA,269,16,0
4421,3,8,20,6/27/2023,BLOG,1257,101,5
393,38,5,4,6/28/2023,SOCIAL MEDIA,1649,89,4
814,7,8,18,6/29/2023,SOCIAL MEDIA,757,60,4
114,32,18,18,6/30/2023,SOCIAL MEDIA,314,12,0
3760,38,3,19,6/30/2023,VIDEO,79,6,0
4571,27,8,15,6/30/2023,VIDEO,1592,43,2
4478,22,2,19,7/1/2023,VIDEO,326,7,0
97,34,16,7,7/1/2023,BLOG,696,47,3
2392,10,10,13,7/2/2023,SOCIAL MEDIA,845,19,1
2984,8,10,9,7/2/2023,BLOG,983,50,3
3812,18,7,14,7/3/2023,SOCIAL MEDIA,925,50,1
2407,37,7,3,7/3/2023,SOCIAL MEDIA,260,13,0
2914,48,1,14,7/3/2023,BLOG,963,54,1
3003,49,7,9,7/4/2023,SOCIAL MEDIA,1593,61,4
3007,17,14,10,7/5/2023,VIDEO,744,30,1
3264,48,15,8,7/5/2023,VIDEO,1182,79,1
2940,7,14,12,7/5/2023,VIDEO,120,6,0
1643,42,10,20,7/5/2023,VIDEO,285,22,1
1734,4,11,20,7/5/2023,SOCIAL MEDIA,776,49,2
2079,19,18,7,7/5/2023,SOCIAL MEDIA,1035,38,2
919,38,20,2,7/5/2023,VIDEO,786,31,2
3178,49,3,12,7/6/2023,VIDEO,1294,63,2
4005,36,8,16,7/7/2023,VIDEO,1561,37,2
262,32,10,6,7/7/2023,BLOG,171,6,0
2143,34,19,18,7/8/2023,SOCIAL MEDIA,1377,68,4
2759,38,16,17,7/8/2023,BLOG,490,33,1
3791,1,1,11,7/8/2023,BLOG,462,16,0
4332,16,7,20,7/8/2023,VIDEO,1011,55,2
4138,5,19,14,7/8/2023,BLOG,653,16,0
1889,48,6,4,7/9/2023,VIDEO,32,2,0
770,26,16,15,7/9/2023,VIDEO,1182,79,2
3692,49,16,16,7/10/2023,BLOG,86,4,0
3823,10,2,15,7/11/2023,BLOG,1152,61,4
676,25,19,8,7/11/2023,SOCIAL MEDIA,54,1,0
690,24,18,9,7/11/2023,BLOG,1491,61,4
1797,19,18,19,7/11/2023,VIDEO,367,15,0
2803,38,14,16,7/11/2023,SOCIAL MEDIA,1150,43,2
4348,11,16,8,7/12/2023,SOCIAL MEDIA,612,11,0
2946,17,20,16,7/13/2023,BLOG,1522,101,5
2458,40,15,9,7/13/2023,BLOG,1095,62,4
2234,49,8,6,7/13/2023,VIDEO,1111,54,3
2188,5,12,3,7/13/2023,SOCIAL MEDIA,382,24,1
2198,8,9,5,7/13/2023,VIDEO,218,12,0
1439,39,5,3,7/13/2023,VIDEO,1040,19,1
1088,1,1,15,7/14/2023,BLOG,1140,53,2
2200,45,7,19,7/14/2023,SOCIAL MEDIA,1364,105,6
3313,4,19,19,7/14/2023,SOCIAL MEDIA,52,0,0
4494,3,6,4,7/14/2023,BLOG,1134,64,1
3350,21,19,17,7/15/2023,SOCIAL MEDIA,611,34,1
2383,2,14,8,7/15/2023,VIDEO,1329,54,3
1454,5,6,19,7/15/2023,SOCIAL MEDIA,1261,96,1
401,41,12,17,7/16/2023,BLOG,1305,30,1
427,37,15,15,7/16/2023,BLOG,235,16,0
2371,25,19,14,7/16/2023,BLOG,1028,77,2
2528,50,8,11,7/16/2023,VIDEO,765,18,0
1533,44,1,19,7/17/2023,BLOG,38,0,0
59,37,10,1,7/17/2023,VIDEO,219,7,0
1691,30,5,7,7/19/2023,BLOG,914,63,1
1932,28,4,15,7/19/2023,SOCIAL MEDIA,1049,29,1
2624,13,19,7,7/19/2023,VIDEO,1469,108,7
264,35,16,10,7/20/2023,SOCIAL MEDIA,473,23,0
1458,8,18,5,7/20/2023,VIDEO,335,9,0
4291,49,2,10,7/20/2023,BLOG,787,56,1
3446,18,11,16,7/21/2023,VIDEO,1265,84,3
4452,36,5,10,7/21/2023,BLOG,1414,89,6
1085,25,7,20,7/21/2023,VIDEO,894,43,2
2132,41,2,11,7/21/2023,SOCIAL MEDIA,516,20,1
1642,22,8,7,7/21/2023,SOCIAL MEDIA,714,18,0
2512,14,5,3,7/22/2023,VIDEO,979,46,1
2326,16,1,15,7/22/2023,BLOG,467,28,1
1442,17,1,11,7/23/2023,BLOG,1049,30,0
1178,39,1,12,7/23/2023,SOCIAL MEDIA,567,21,1
3773,32,12,13,7/23/2023,VIDEO,802,19,1
3901,26,14,4,7/24/2023,BLOG,666,42,2
3242,6,2,12,7/24/2023,VIDEO,1281,62,4
1117,21,10,5,7/24/2023,SOCIAL MEDIA,425,25,0
992,12,12,19,7/24/2023,BLOG,337,7,0
1618,40,14,4,7/24/2023,VIDEO,1086,27,0
1762,47,13,5,7/25/2023,VIDEO,571,13,0
2933,41,4,10,7/25/2023,SOCIAL MEDIA,698,45,2
550,28,10,10,7/25/2023,VIDEO,678,25,1
35,2,13,15,7/26/2023,VIDEO,704,17,1
932,24,8,5,7/26/2023,BLOG,1248,81,3
4021,10,5,16,7/26/2023,SOCIAL MEDIA,456,28,1
3258,45,20,15,7/27/2023,VIDEO,921,22,0
528,1,19,4,7/27/2023,SOCIAL MEDIA,335,8,0
1577,20,5,18,7/27/2023,SOCIAL MEDIA,1082,23,1
2177,45,4,5,7/27/2023,VIDEO,907,17,0
1495,5,19,1,7/28/2023,SOCIAL MEDIA,898,13,0
1029,8,13,18,7/28/2023,SOCIAL MEDIA,349,20,1
3215,19,3,7,7/28/2023,VIDEO,1198,80,3
3361,15,16,14,7/29/2023,BLOG,161,10,0
3948,5,13,7,7/29/2023,SOCIAL MEDIA,158,3,0
2720,25,20,17,7/29/2023,VIDEO,152,5,0
2323,10,4,16,7/30/2023,BLOG,791,13,0
3950,37,8,16,7/30/2023,SOCIAL MEDIA,1205,54,2
3969,28,2,2,7/30/2023,SOCIAL MEDIA,263,10,0
4561,30,2,11,7/30/2023,BLOG,1315,40,1
4568,8,20,11,7/31/2023,VIDEO,1260,40,1
3954,37,4,10,7/31/2023,SOCIAL MEDIA,809,49,0
4151,28,17,6,7/31/2023,BLOG,789,31,1
